Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
52,608,3,4,2,77,2,3,4,9944,14562,0,15,3,2,1,31,3,3,30,7,0,8,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
30,1187,23,2,2,58,2,3,1,9303,11965,4,13,3,1,1,10,2,2,6,4,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,910,19,3,2,44,2,3,1,9961,11630,8,14,3,3,2,14,1,2,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
27,1494,1,2,1,91,3,1,2,2911,15759,2,14,3,3,1,5,3,3,3,2,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
36,541,10,3,1,60,2,3,2,10089,22405,6,11,3,2,1,16,4,3,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
47,1102,12,2,3,46,2,2,3,7484,5893,1,17,3,1,2,8,3,3,8,7,6,6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
45,846,26,3,3,63,2,3,1,11808,16783,4,14,3,2,0,20,2,2,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
30,691,8,3,1,77,1,1,2,4297,25530,5,13,3,3,0,5,3,2,3,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
32,726,6,1,2,71,3,1,1,3056,17148,2,11,3,2,0,8,2,3,4,3,2,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
37,956,4,2,3,42,3,2,2,5341,17720,4,16,3,1,0,11,3,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
22,714,15,2,2,82,2,1,2,2005,6522,0,17,3,2,0,3,2,3,3,1,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32,834,10,2,1,63,1,1,1,4624,14705,4,13,3,1,0,11,2,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
44,962,8,2,3,45,2,3,4,8560,5743,1,15,3,1,1,11,4,3,11,7,5,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
24,497,8,2,3,95,2,1,1,2596,21206,0,19,3,1,0,1,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28,1052,4,2,4,85,3,1,1,2661,8591,4,11,3,2,0,7,4,2,4,1,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
41,615,4,2,1,88,2,2,2,6641,18891,5,14,3,2,0,15,2,3,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
28,745,3,2,2,93,2,1,3,3796,20942,4,12,3,2,0,6,2,1,2,2,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
31,447,17,4,3,82,3,1,1,2854,21622,0,16,3,3,0,3,3,2,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
51,1026,5,3,2,63,2,3,1,8466,21533,9,18,3,3,0,10,2,2,8,7,6,6,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
47,446,2,4,2,80,2,3,4,10962,14193,2,14,3,2,1,28,4,3,27,7,4,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
48,973,5,3,2,62,2,3,1,8805,21533,9,18,3,3,0,10,2,2,8,7,6,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
37,656,1,3,1,48,2,3,2,10705,15002,4,11,3,3,0,17,2,1,13,0,10,6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
21,154,12,3,3,87,3,1,2,2698,25436,1,14,3,4,0,1,0,3,1,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
30,685,26,3,1,65,2,2,3,5525,21179,1,11,3,3,0,9,4,3,8,6,0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
38,1117,1,2,2,80,2,2,1,10169,3543,5,12,3,4,1,18,2,3,15,6,4,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
30,595,6,1,2,84,3,1,1,3028,17068,2,11,3,3,0,6,2,2,2,1,0,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
29,336,15,1,3,81,2,2,3,7478,22933,0,12,3,1,0,9,1,2,7,6,6,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
30,1039,1,3,4,66,3,1,1,2432,8405,2,11,3,1,0,4,3,3,3,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
32,889,4,1,2,83,3,1,1,2981,16902,1,11,3,2,0,7,2,3,4,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
50,410,6,1,2,43,2,2,3,5130,21563,4,16,3,3,0,11,3,2,7,6,6,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
27,417,22,4,2,68,2,1,2,2548,18316,4,15,3,2,0,5,2,4,1,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
20,125,6,3,1,79,2,1,1,2856,13000,1,18,3,2,0,1,2,3,1,0,0,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
50,874,3,4,3,82,2,2,2,4804,17428,2,14,3,2,0,7,3,2,2,0,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
43,1360,21,2,1,91,2,2,1,4461,22749,2,19,3,1,0,17,2,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
51,684,3,4,2,79,2,3,3,10439,14837,0,16,3,2,0,32,3,2,30,6,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
29,889,11,4,2,44,2,2,3,5366,8211,0,16,3,2,0,11,0,3,10,7,8,6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
39,625,7,2,1,60,1,2,3,6316,23076,1,20,3,2,0,12,3,3,7,5,0,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
36,544,10,3,1,59,2,3,2,10093,22390,6,12,3,2,1,16,4,3,3,2,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
23,391,4,3,2,43,2,1,2,1759,22128,1,12,3,3,0,1,3,2,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
32,1074,7,2,4,78,3,2,3,4873,22860,0,18,3,1,1,9,2,2,9,3,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,536,4,3,3,42,3,1,4,2251,3411,7,21,3,3,0,5,4,3,1,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1
31,443,19,2,3,77,2,1,2,3239,11731,2,12,3,2,0,4,2,4,3,2,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
37,713,20,2,2,53,2,2,2,6232,15160,3,14,3,1,0,9,1,3,2,1,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
37,229,17,2,2,71,3,2,1,8695,10364,2,20,4,3,0,11,2,2,3,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
41,864,3,3,1,83,2,1,1,2417,14663,3,12,3,3,0,8,3,3,2,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28,353,11,2,3,44,2,1,1,2277,10239,0,20,3,1,0,3,0,3,2,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1
43,437,1,2,3,97,3,1,1,2310,11080,1,12,3,3,2,5,2,2,4,2,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
27,909,18,2,3,69,3,1,2,2249,6744,0,11,3,3,0,5,3,2,4,1,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
34,1052,3,2,1,71,2,1,1,3272,3237,1,11,3,1,0,9,2,3,9,7,7,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
35,988,10,3,3,93,2,1,1,2635,11195,3,16,3,3,0,4,4,3,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
32,423,2,4,3,81,1,2,2,9914,26180,6,11,3,3,0,7,2,2,2,2,2,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
36,613,10,3,2,58,2,3,2,10169,22081,7,13,3,2,1,16,4,3,6,5,2,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
25,221,22,1,3,56,1,1,3,1660,11576,1,11,3,2,0,2,2,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
34,609,10,3,3,38,3,1,2,2798,8722,1,14,3,2,0,9,1,3,8,6,7,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
39,705,4,2,3,92,2,1,3,2718,11809,4,12,3,3,1,11,3,3,5,3,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
27,208,7,3,2,51,2,2,2,5635,26842,2,12,3,3,0,6,1,3,5,3,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
23,709,3,1,1,89,2,1,2,2175,9325,2,11,3,3,0,3,2,2,3,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40,402,5,2,3,52,3,1,3,2306,3523,8,18,3,3,0,7,4,2,4,3,3,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1
27,1476,9,1,2,75,3,1,3,2664,22740,1,12,3,3,0,2,4,2,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
33,664,13,3,2,58,2,3,1,10134,22019,6,15,3,2,0,13,2,3,8,7,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
34,454,10,3,2,93,3,1,2,3798,21533,3,13,3,2,0,6,2,1,3,2,1,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
44,385,18,2,4,68,3,2,1,9012,10774,3,22,4,3,0,12,2,3,8,7,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
36,766,9,3,3,55,2,3,1,10121,21530,9,17,3,3,0,14,2,2,12,11,6,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
38,888,24,3,1,56,3,3,1,10536,11142,6,14,3,3,2,10,2,2,5,3,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
27,153,6,2,1,55,2,1,2,2486,25592,0,17,3,1,0,3,2,2,2,2,1,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
33,526,4,2,1,42,3,1,1,2658,21622,6,18,3,1,0,12,2,3,8,6,0,6,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
29,685,15,2,2,80,2,1,2,2221,14730,1,15,3,3,0,2,2,2,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
35,720,5,3,2,60,2,1,1,2207,23624,4,21,3,3,0,6,3,3,3,2,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
44,337,11,4,3,82,3,1,1,5155,5362,6,17,3,2,1,9,2,2,6,2,1,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
49,407,26,3,3,39,2,3,1,10803,16545,4,12,3,1,1,20,2,3,3,2,2,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
28,117,23,3,2,49,2,1,3,2070,12376,4,12,3,2,0,6,3,3,4,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
37,1072,5,3,3,72,3,1,3,3049,11458,1,12,3,3,0,10,3,2,5,4,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
25,1093,8,3,3,86,1,1,1,2649,18121,1,14,3,1,0,3,1,2,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
31,700,23,4,1,64,2,2,3,5676,21039,1,11,3,2,0,10,3,2,9,7,0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1
42,1257,1,1,2,85,2,3,1,10460,2772,7,13,3,3,1,22,1,3,19,6,3,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
27,472,9,3,1,57,2,1,1,2323,3120,3,15,3,3,2,4,2,2,2,1,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
32,544,7,3,4,37,3,1,1,1973,26761,1,20,3,1,0,2,3,2,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
24,315,6,1,3,70,3,1,2,2458,25993,0,21,3,1,0,1,2,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
42,287,21,4,1,98,3,2,1,4551,5774,2,14,3,3,1,6,3,2,2,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
25,862,11,2,2,85,2,1,2,2212,3555,3,13,3,2,0,4,3,1,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
32,966,11,3,2,50,3,1,3,4700,4406,4,12,3,1,0,8,2,1,5,2,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
29,436,10,3,2,61,1,1,1,2449,14561,1,15,3,3,0,1,2,3,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
34,1374,11,4,2,88,2,2,1,6084,8624,4,12,3,2,2,14,2,3,2,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
30,492,8,2,3,57,2,1,2,2237,9970,3,15,3,2,0,5,0,2,3,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,703,1,2,1,71,1,1,2,2322,3857,5,13,3,3,0,8,3,3,6,5,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
37,630,4,2,3,96,2,1,1,2368,11255,3,15,3,3,1,4,3,2,2,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
23,516,7,2,3,96,2,1,1,2548,21168,0,19,3,1,0,1,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,532,19,3,1,65,3,3,3,9833,22894,3,11,3,1,0,12,2,3,1,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
32,1009,7,2,3,76,2,2,3,5102,22852,1,19,3,1,0,9,3,3,9,4,0,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
31,797,1,2,2,66,2,2,1,9783,5052,1,11,3,4,1,11,3,3,10,7,5,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
36,949,14,2,1,66,1,2,2,5014,14178,4,15,3,1,0,13,2,1,3,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,926,18,2,3,67,2,1,2,2178,6907,0,11,3,2,0,5,2,3,4,0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,235,3,2,1,79,2,1,1,2876,13069,2,18,3,2,0,1,2,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
27,1034,6,2,2,62,3,2,3,4633,24404,8,13,3,2,0,4,2,3,2,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
30,470,8,3,1,55,1,1,1,2726,14633,1,12,3,3,0,2,3,3,2,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,934,15,1,2,72,1,1,1,4209,4633,3,20,3,1,0,9,4,3,8,2,5,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
43,734,1,3,2,64,2,1,1,4067,17208,2,19,3,2,0,8,2,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
55,1158,23,2,1,96,3,1,3,2604,10289,1,15,3,3,0,5,3,3,4,2,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
42,633,9,1,1,50,1,2,4,5328,21868,5,14,3,3,1,8,2,2,4,3,3,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
21,1402,17,1,3,63,3,1,3,2695,8842,1,18,3,1,0,1,2,2,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
30,1271,21,2,2,70,2,3,1,8843,12522,1,12,3,1,0,9,2,2,9,7,1,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
31,306,19,2,2,59,2,3,1,7969,10609,1,16,3,2,0,11,2,1,5,3,1,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
47,605,2,1,3,64,2,1,3,2540,13282,6,15,3,3,0,2,2,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
47,759,7,3,1,84,3,2,3,7303,14172,4,11,3,4,1,11,2,3,7,4,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
22,1158,8,1,3,37,3,1,2,1181,26937,1,11,3,4,0,1,4,3,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
35,1454,11,5,2,96,2,2,1,6341,8701,4,12,3,1,2,15,2,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,1406,11,2,3,80,3,2,2,9637,23072,3,12,3,3,0,6,0,2,2,1,2,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
32,1088,16,1,1,73,1,1,1,3935,4723,1,21,3,2,0,9,4,3,9,1,5,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,369,25,2,3,74,2,1,2,3351,11665,0,11,3,2,0,8,2,3,5,4,1,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
32,517,7,3,1,49,2,1,1,2190,15436,7,14,3,2,1,6,2,3,2,1,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,1
33,611,8,2,2,46,3,2,2,5515,17623,4,14,3,1,0,9,3,1,3,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
43,350,14,3,2,53,2,3,3,9750,16416,3,11,3,1,0,21,1,3,6,5,2,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
27,995,19,2,2,82,2,1,2,2246,3238,2,15,3,1,0,2,1,1,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
39,952,14,3,1,93,3,4,2,12770,15616,5,13,3,4,1,21,2,2,8,2,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
29,449,19,2,3,66,1,1,3,2533,14716,1,20,3,2,0,1,3,2,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
44,398,11,4,3,63,3,1,1,4514,4798,4,16,3,1,1,8,3,1,7,3,1,5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28,644,10,3,3,88,2,1,2,2637,21172,0,15,3,1,0,5,2,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
26,988,4,4,3,51,2,2,3,5851,8465,1,12,3,2,0,8,0,3,7,6,6,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
19,487,9,2,1,91,2,1,1,1913,6086,1,23,3,2,0,1,2,3,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
20,128,4,3,1,83,2,1,1,2970,13007,1,18,3,2,0,1,2,3,1,0,0,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
35,547,23,2,2,51,2,2,3,5912,15432,2,13,3,1,0,8,1,3,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
40,1081,2,4,1,57,1,1,4,2778,17726,3,13,3,3,0,9,1,1,6,6,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
50,430,25,3,3,43,2,3,1,10783,16383,3,13,3,2,1,21,3,3,6,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,688,14,3,2,91,3,1,3,1377,16205,1,14,3,2,0,3,3,2,3,0,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,265,9,2,3,35,1,1,3,2308,12115,0,15,3,3,0,3,2,2,2,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
39,1154,2,2,4,42,3,2,3,5218,17758,3,17,3,1,0,11,3,2,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
35,146,4,3,2,58,3,1,2,2433,25830,0,18,3,1,0,4,3,3,2,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
34,507,18,2,2,68,2,2,3,6098,13075,2,17,3,3,0,10,2,3,6,4,4,4,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
51,735,12,3,3,92,2,3,2,10393,2919,4,12,3,4,1,32,2,2,30,8,9,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
30,1055,1,3,4,56,3,1,1,2332,8339,1,11,3,1,0,3,2,3,3,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
29,886,9,2,3,92,2,1,1,2401,11462,5,19,3,3,0,3,4,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
31,468,17,4,3,81,3,1,1,2830,21653,1,16,3,3,0,3,3,2,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
26,1085,9,3,2,69,2,1,2,1201,16466,1,13,3,2,0,1,4,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
31,283,21,3,4,85,3,1,2,2094,16754,1,17,3,1,0,8,3,2,8,2,5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
35,693,13,4,3,38,2,1,2,3974,10167,1,24,4,3,0,7,2,1,5,3,1,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
31,282,18,2,2,63,2,3,1,8118,10480,1,17,3,2,0,11,2,1,3,2,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
42,498,11,2,2,44,2,3,1,13694,2444,0,12,3,2,0,22,1,2,20,8,12,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
25,822,19,2,3,39,2,1,2,2425,18749,1,17,3,2,2,1,2,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
42,721,1,3,2,63,2,1,1,4028,17205,2,19,3,2,0,8,2,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
33,630,8,3,4,50,3,1,1,4052,4873,1,15,3,2,0,9,3,1,9,4,1,7,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
31,249,5,2,1,48,3,1,3,2432,15288,2,14,3,1,0,7,2,2,3,0,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
31,1290,15,3,1,57,3,2,3,5311,4127,7,14,3,2,0,8,2,2,4,2,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
39,1422,23,3,1,99,3,4,2,13148,16915,4,15,3,4,0,21,2,2,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
30,368,16,2,2,62,2,1,3,2436,14985,1,19,3,1,0,3,2,2,2,0,0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
28,408,24,4,2,70,2,1,2,2545,18300,4,15,3,2,0,5,2,4,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
39,866,17,2,2,56,2,2,2,6536,14836,3,16,3,1,1,10,1,3,4,3,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,372,10,3,1,64,3,2,1,7060,17959,2,14,3,1,0,6,3,2,5,2,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
